1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Ptof_Black,61,BBCH,Phénoclim,Parcelle
1974-03-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Ptof_Neethling,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-N-J-C-83,61,BBCH,Phénoclim,Parcelle
1974-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Troy,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P_Vivian,61,BBCH,Phénoclim,Parcelle
1974-03-09,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P_Vivian,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-2108-12,61,BBCH,Phénoclim,Parcelle
1974-03-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-2108-25,61,BBCH,Phénoclim,Parcelle
1974-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redtop,61,BBCH,Phénoclim,Parcelle
1974-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,July_Elberta,61,BBCH,Phénoclim,Parcelle
1974-02-27,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Flavortop,61,BBCH,Phénoclim,Parcelle
1974-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Fantasia,61,BBCH,Phénoclim,Parcelle
1974-03-17,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N-J-C-90,61,BBCH,Phénoclim,Parcelle
1974-03-17,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,(10 x 1057)_9,61,BBCH,Phénoclim,Parcelle
1974-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_66164,61,BBCH,Phénoclim,Parcelle
1974-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Robin,61,BBCH,Phénoclim,Parcelle
1974-02-20,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Earlibelle,61,BBCH,Phénoclim,Parcelle
1974-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,1380-219,61,BBCH,Phénoclim,Parcelle
1974-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Red_June,61,BBCH,Phénoclim,Parcelle
1974-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Candor,61,BBCH,Phénoclim,Parcelle
1974-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Sunhaven,61,BBCH,Phénoclim,Parcelle
1974-03-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Lisbeth,61,BBCH,Phénoclim,Parcelle
1974-03-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Fuzalode,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Early_Sungrand,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Shasta,61,BBCH,Phénoclim,Parcelle
1974-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Stark_Sunglo,61,BBCH,Phénoclim,Parcelle
1974-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Moon_Grand,61,BBCH,Phénoclim,Parcelle
1974-03-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Summer_Grand,61,BBCH,Phénoclim,Parcelle
1974-03-02,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Niagara,61,BBCH,Phénoclim,Parcelle
1974-03-18,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Illinois_2,61,BBCH,Phénoclim,Parcelle
1974-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Illinois_3,61,BBCH,Phénoclim,Parcelle
1974-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,M-Scarlett_Lady,61,BBCH,Phénoclim,Parcelle
1974-03-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Sunqueen,61,BBCH,Phénoclim,Parcelle
1974-03-12,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redqueen,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,2657-125,61,BBCH,Phénoclim,Parcelle
1974-03-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Blake,61,BBCH,Phénoclim,Parcelle
1974-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Cresthaven,61,BBCH,Phénoclim,Parcelle
1974-03-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Vesuvio,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,G-1993,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,J-H_Hale,61,BBCH,Phénoclim,Parcelle
1974-03-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,M-Pacifia,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,2108-1,61,BBCH,Phénoclim,Parcelle
1974-03-13,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Michelini,61,BBCH,Phénoclim,Parcelle
1974-03-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,M-Sundance,61,BBCH,Phénoclim,Parcelle
1974-03-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Autumn_Free,61,BBCH,Phénoclim,Parcelle
1975-02-07,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springold,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springold,61,BBCH,Phénoclim,Parcelle
1975-02-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Mayred,61,BBCH,Phénoclim,Parcelle
1975-02-09,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Hyb_INRA,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Hyb_INRA,61,BBCH,Phénoclim,Parcelle
1975-02-07,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Hyb_INRA,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,G-S-1993,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,G-S-1993,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redhaven,61,BBCH,Phénoclim,Parcelle
1975-02-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Genadix_7,61,BBCH,Phénoclim,Parcelle
1975-02-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springcrest,61,BBCH,Phénoclim,Parcelle
1975-02-02,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springcrest,61,BBCH,Phénoclim,Parcelle
1975-01-26,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Royal_Gold,61,BBCH,Phénoclim,Parcelle
1975-01-31,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springtime,61,BBCH,Phénoclim,Parcelle
1975-01-30,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springtime,61,BBCH,Phénoclim,Parcelle
1975-01-26,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Mut_Springtime,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N-Crimso_Gold,61,BBCH,Phénoclim,Parcelle
1975-02-06,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Vivian,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-2108-12,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-2108-25,61,BBCH,Phénoclim,Parcelle
1975-02-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redtop,61,BBCH,Phénoclim,Parcelle
1975-02-02,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Flavortop,61,BBCH,Phénoclim,Parcelle
1975-01-31,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Fantasia,61,BBCH,Phénoclim,Parcelle
1975-02-18,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,(10 x 1057)_9,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_61230,61,BBCH,Phénoclim,Parcelle
1975-02-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_66164,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Robin,61,BBCH,Phénoclim,Parcelle
1975-01-31,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Earlibelle,61,BBCH,Phénoclim,Parcelle
1975-02-17,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,1380-220,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Red_June,61,BBCH,Phénoclim,Parcelle
1975-02-06,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Candor,61,BBCH,Phénoclim,Parcelle
1975-02-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Sunhaven,61,BBCH,Phénoclim,Parcelle
1975-02-06,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Lisbeth,61,BBCH,Phénoclim,Parcelle
1975-02-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Fuzalode,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Early_Sungrand,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Shasta,61,BBCH,Phénoclim,Parcelle
1975-02-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Stark_Sunglo,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Moon_Grand,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Summer_Grand,61,BBCH,Phénoclim,Parcelle
1975-02-02,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Niagara,61,BBCH,Phénoclim,Parcelle
1975-02-28,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Illinois_2,61,BBCH,Phénoclim,Parcelle
1975-02-17,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Illinois_3,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Sunqueen,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Redqueen,61,BBCH,Phénoclim,Parcelle
1975-02-06,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,2657-126,61,BBCH,Phénoclim,Parcelle
1975-02-19,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Blake,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Cresthaven,61,BBCH,Phénoclim,Parcelle
1975-02-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Vesuvio,61,BBCH,Phénoclim,Parcelle
1975-02-25,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,J-H_Hale,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,M_Pacifia,61,BBCH,Phénoclim,Parcelle
1975-02-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,2108-1,61,BBCH,Phénoclim,Parcelle
1975-02-15,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Michelini,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,M_Sundance,61,BBCH,Phénoclim,Parcelle
1975-03-07,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,N_Autumn_Free,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Princess_Anne,61,BBCH,Phénoclim,Parcelle
1975-02-07,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,V-55115,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Brighton,61,BBCH,Phénoclim,Parcelle
1975-02-16,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Carson,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Mountaingold,61,BBCH,Phénoclim,Parcelle
1975-02-21,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,P-Piedmontgold,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Biscoe,61,BBCH,Phénoclim,Parcelle
1975-02-04,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Fayette,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Fairtime,61,BBCH,Phénoclim,Parcelle
1975-02-08,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Emery,61,BBCH,Phénoclim,Parcelle
1975-02-07,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,B_Flamekist,61,BBCH,Phénoclim,Parcelle
1975-02-24,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,1802-2,61,BBCH,Phénoclim,Parcelle
1975-02-10,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,M_Scarlett_Lady-II,61,BBCH,Phénoclim,Parcelle
1976-03-05,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springtime_677,61,BBCH,Phénoclim,Parcelle
1976-03-11,Grande Ferrade,44.7864792,-0.5773718684,10,Prunus,Prunus Persica,Springold,61,BBCH,Phénoclim,Parcelle
